E+Version,Climate,System,Parametric,Heating [kBtu],Cooling [kBtu],Fan [kBtu],Heat [kWh],Cool [kWh],Fan [kWh],U,SHGC,Run
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00022Table.csv,159599.01,3668.91,4900.3,46762.51,1075,1435.7879,0.7,0.55,22
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00023Table.csv,154942.68,4634.05,5090.36,45398.21,1357.8,1491.47548,0.7,0.7,23
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00024Table.csv,150635.55,5648.72,5471.45,44136.22,1655.1,1603.13485,0.7,0.85,24
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00025Table.csv,190126.55,1140.4,4934.34,55707.08,334.1,1445.76162,0.9,0.1,25
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00026Table.csv,182205.87,1925.78,4952.61,53386.32,564.3,1451.11473,0.9,0.25,26
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00027Table.csv,175860.56,2774.52,5044.6,51527.14,812.9,1478.0678,0.9,0.4,27
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00028Table.csv,170683.34,3638.78,5181.01,50010.22,1066.2,1518.03593,0.9,0.55,28
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00029Table.csv,166051.56,4575.66,5358.81,48653.11,1340.7,1570.13133,0.9,0.7,29
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00030Table.csv,162028.38,5524.53,5597.68,47474.32,1618.7,1640.12024,0.9,0.85,30
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00031Table.csv,197041.72,1123.13,5109.76,57733.22,329.1,1497.15968,1.1,0.1,31
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00032Table.csv,188940.48,1906.72,5123.21,55359.56,558.7,1501.10053,1.1,0.25,32
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00033Table.csv,182536.2,2745.17,5210.46,53483.11,804.3,1526.66478,1.1,0.4,33
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00034Table.csv,177361.69,3588.42,5337.53,51966.98,1051.4,1563.89629,1.1,0.55,34
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00035Table.csv,172788.61,4487.5,5506.63,50627.06,1314.8,1613.44259,1.1,0.7,35
9.5,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00036Table.csv,168862.1,5395.61,5701.58,49476.6,1580.9,1670.56294,1.1,0.85,36
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00001Table.csv,71277.75,1518.11,1985.2,20884.38,444.8,581.6636,0.1,0.1,1
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00002Table.csv,65758.11,2452.94,2141.49,19267.13,718.7,627.45657,0.1,0.25,2
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00003Table.csv,60889.74,3599.42,2735.52,17840.69,1054.6,801.50736,0.1,0.4,3
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00004Table.csv,56641.76,4903.92,3376.79,16596.04,1436.8,989.39947,0.1,0.55,4
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00005Table.csv,53135.09,6275.6,4039.1,15568.58,1838.8,1183.4563,0.1,0.7,5
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00006Table.csv,50224.07,7715.33,4727.3,14715.65,2260.6,1385.0989,0.1,0.85,6
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00007Table.csv,88454.2,1285.69,2350.63,25917.08,376.7,688.73459,0.3,0.1,7
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00008Table.csv,82373.87,2152.9,2464.75,24135.54,630.8,722.17175,0.3,0.25,8
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00009Table.csv,77377.72,3147.54,2796.54,22671.67,922.2,819.38622,0.3,0.4,9
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00010Table.csv,72754.45,4305.08,3423.19,21317.05,1261.4,1002.99467,0.3,0.55,10
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00011Table.csv,68725.11,5562.21,4090.07,20136.46,1629.7,1198.39051,0.3,0.7,11
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00012Table.csv,65302.81,6885.92,4773.12,19133.72,2017.6,1398.52416,0.3,0.85,12
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00013Table.csv,103671.57,1142.13,2694.61,30375.77,334.6,789.52073,0.5,0.1,13
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00014Table.csv,97250.73,1944.43,2779.39,28494.46,569.7,814.36127,0.5,0.25,14
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00015Table.csv,92135.02,2836.85,2935.64,26995.56,831.2,860.14252,0.5,0.4,15
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00016Table.csv,87280.38,3896.33,3484.94,25573.15,1141.6,1021.08742,0.5,0.55,16
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00017Table.csv,82911.11,5066.94,4151.06,24292.96,1484.6,1216.26058,0.5,0.7,17
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00018Table.csv,79114.14,6300.35,4826.14,23180.44,1846,1414.05902,0.5,0.85,18
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00019Table.csv,116925.85,1064.68,3011.91,34259.27,312,882.48963,0.7,0.1,19
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00020Table.csv,109904.88,1879.33,3083.91,32202.13,550.6,903.58563,0.7,0.25,20
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00021Table.csv,104410.76,2773.45,3220.71,30592.35,812.6,943.66803,0.7,0.4,21
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00022Table.csv,99622.27,3758.37,3637.85,29189.33,1101.2,1065.89005,0.7,0.55,22
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00023Table.csv,95118.4,4884.45,4313.27,27869.69,1431.1,1263.78811,0.7,0.7,23
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00024Table.csv,91220.49,6044.15,4978.96,26727.6,1770.9,1458.83528,0.7,0.85,24
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00025Table.csv,128798.44,1005.57,3300.17,37737.94,294.6,966.94981,0.9,0.1,25
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00026Table.csv,121225.64,1834.69,3360.31,35519.11,537.6,984.57083,0.9,0.25,26
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00027Table.csv,115383.95,2738.78,3491.29,33807.5,802.5,1022.94797,0.9,0.4,27
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00028Table.csv,110625.15,3674.7,3791.17,32413.17,1076.7,1110.81281,0.9,0.55,28
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00029Table.csv,106049.26,4760.43,4471.83,31072.43,1394.8,1310.24619,0.9,0.7,29
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00030Table.csv,102171.49,5853.91,5120.74,29936.25,1715.2,1500.37682,0.9,0.85,30
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00031Table.csv,135695.34,984.66,3470.74,39758.73,288.5,1016.92682,1.1,0.1,31
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00032Table.csv,127914.13,1807.05,3518.2,37478.84,529.5,1030.8326,1.1,0.25,32
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00033Table.csv,121972.39,2699.13,3649.19,35737.91,790.8,1069.21267,1.1,0.4,33
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00034Table.csv,117283.16,3593.43,3854.46,34363.97,1052.9,1129.35678,1.1,0.55,34
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00035Table.csv,112717.21,4630.2,4517.8,33026.14,1356.6,1323.7154,1.1,0.7,35
9.5,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00036Table.csv,108851.96,5677.16,5156.9,31893.62,1663.4,1510.9717,1.1,0.85,36
